date,kospi,usdkrw,sp500,vix,kospi_vol_20d,kospi_vol_60d,usdkrw_vol_20d,usdkrw_vol_60d,bis_ratio
2013-05-01,2001.050048828125,1127.5999755859375,1630.739990234375,16.299999237060547,,,0.22637155453014907,0.20908815177013404,
2013-06-01,1863.3199462890625,1147.199951171875,1606.280029296875,16.860000610351562,,,0.19548483900729238,0.20684153302356947,
2013-07-01,1914.030029296875,1113.300048828125,1685.72998046875,13.449999809265137,0.18697184813477974,,0.13907419832067736,0.19485881145638967,
2013-08-01,1926.3599853515625,1111.699951171875,1632.969970703125,17.010000228881836,0.1226551285654887,,0.12275839732688398,0.148070204130727,
2013-09-01,1996.9599609375,1075.800048828125,1681.550048828125,16.600000381469727,0.12280249319556576,,0.06556926746392835,0.10945178979745189,
2013-10-01,2030.0899658203125,1058.199951171875,1756.5400390625,13.75,,,0.050331812238351134,0.09291868281423853,
2013-11-01,2044.8699951171875,1060.0999755859375,1805.81005859375,13.699999809265137,0.1278124194017195,,0.18555021037354325,,
2013-12-01,2011.3399658203125,1054.300048828125,1848.3599853515625,13.720000267028809,0.1206543947851989,,0.09386415265651021,,
2014-01-01,1941.1500244140625,1079.300048828125,1782.5899658203125,18.40999984741211,,,0.08210845016040086,0.12750743761100997,
2014-02-01,1979.989990234375,1068.699951171875,1859.449951171875,14.0,,,0.09902144708915869,0.08981310906733335,
2014-03-01,1985.6099853515625,1066.550048828125,1872.3399658203125,13.880000114440918,0.10838547492942845,,0.05518614704982216,0.08465162074525474,
2014-04-01,1961.7900390625,1029.43994140625,1883.949951171875,13.40999984741211,0.07876462271297037,0.09399290561290131,0.06068146779696368,0.07177278116350773,
2014-05-01,1994.9599609375,1018.5399780273438,1923.5699462890625,11.399999618530273,,,0.08442145552744154,0.0699911296739177,
2014-06-01,2002.2099609375,1013.2999877929688,1960.22998046875,11.569999694824219,,,0.08848311140831824,0.08746730359136023,
2014-07-01,2076.1201171875,1023.5999755859375,1930.6700439453125,16.950000762939453,0.08067546077316325,,0.042695781800202934,0.0833536223645995,
2014-08-01,2068.5400390625,1014.2000122070312,2003.3699951171875,12.09000015258789,0.07894505108442085,,0.06833764753087623,0.06450203289708152,
2014-09-01,2020.0899658203125,1052.199951171875,1972.2900390625,16.309999465942383,,,0.11502330877161014,0.08275112410000326,
2014-10-01,1964.4300537109375,1053.800048828125,2018.050048828125,14.029999732971191,,,0.16200691076826623,0.13150601569325046,
2014-11-01,1980.780029296875,1099.0999755859375,2067.56005859375,13.329999923706055,0.10798595823147733,,0.15963763004149978,0.15553656736765226,
2014-12-01,1915.5899658203125,1095.300048828125,2058.89990234375,19.200000762939453,0.09442089806556214,,0.1290654137458076,0.1476854528001515,
2015-01-01,1949.260009765625,1098.800048828125,1994.989990234375,20.969999313354492,0.11932843734880484,,0.1069808354607123,0.13299153089493532,14.01
2015-02-01,1985.800048828125,1100.6700439453125,2104.5,13.34000015258789,0.08951003233670896,,0.08882988592399729,0.10535951507570007,14.01
2015-03-01,2041.030029296875,1105.5,2067.889892578125,15.289999961853027,0.10548829033185393,,0.09364198689408379,0.09561075765241464,14.01
2015-04-01,2127.169921875,1068.969970703125,2085.510009765625,14.550000190734863,0.0941171579901054,,0.08893267841977165,0.09132649955673151,14.01
2015-05-01,2114.800048828125,1107.0,2107.389892578125,13.84000015258789,,,0.08177981892889839,0.08970969296199931,14.01
2015-06-01,2074.199951171875,1118.219970703125,2063.110107421875,18.229999542236328,0.0928121678747502,,0.07803413297908599,0.08201993386166595,14.01
2015-07-01,2030.1600341796875,1170.77001953125,2103.840087890625,12.119999885559082,0.13692917539815203,,0.06779806306564336,0.07586915153835447,14.01
2015-08-01,1941.489990234375,1177.5999755859375,1972.1800537109375,28.43000030517578,0.10525103143268234,,0.09024275054644598,0.0782056311016169,14.01
2015-09-01,1962.81005859375,1194.1600341796875,1920.030029296875,24.5,0.21553196096150015,,0.0858669569221973,0.081903265873892,14.01
2015-10-01,2029.469970703125,1139.8599853515625,2079.360107421875,15.069999694824219,,,0.08902457215641203,0.09005016378796074,14.01
