date,base_rate,cpi,m2,hh_loan,corp_bond,gov_bond,credit_spread,hh_loan_yoy,kospi,usdkrw,sp500,vix,kospi_vol_20d,kospi_vol_60d,usdkrw_vol_20d,usdkrw_vol_60d,bis_ratio
2012-07-01,3.0,91.432,1655335.6,647552.4,3.19,,,4.615251394743702,1881.989990234375,1136.5999755859375,1379.3199462890625,18.93000030517578,0.174364554722122,,0.230977199575945,0.1796084820359967,
2012-08-01,3.0,91.855,1664812.3,649818.9,3.11,,,4.129434025394163,1905.1199951171875,1133.5999755859375,1406.5799560546875,17.469999313354492,0.2085348517703585,,0.2141693831841515,0.2119343108356926,
2012-09-01,3.0,92.512,1665438.6,648512.3,3.11,,,3.692386261123337,1996.2099609375,1115.4000244140625,1440.6700439453125,15.729999542236328,0.1741996776715124,,0.1664024003812417,0.1994033231875274,
2012-10-01,2.75,92.339,1674508.2,651132.8,2.92,,,3.1714716650840247,1912.06005859375,1090.300048828125,1412.1600341796875,18.600000381469727,,,0.1577348119926385,0.1766597572031908,
2012-11-01,2.75,92.011,1679360.0,653102.3,2.87,,,2.8734366632013453,1932.9000244140625,1082.0999755859375,1416.1800537109375,15.869999885559082,0.1224229373654205,,0.1841648518380793,0.1691537269476067,
2012-12-01,2.75,92.175,1686205.2,659858.3,2.87,,,3.166435690994596,1997.050048828125,1038.0999755859375,1426.18994140625,18.020000457763672,0.0994415198078317,,0.2174165773763513,0.1783943804659191,
2013-01-01,2.75,92.728,1697513.0,656243.3,2.87,,,3.1503256282724657,1961.93994140625,1085.4000244140625,1498.1099853515625,14.279999732971191,0.0948356821869079,,0.247904968328015,,
2013-02-01,2.75,93.038,1715144.7,654445.9,2.87,,,2.7046431671990945,2026.489990234375,1083.9000244140625,1514.6800537109375,15.510000228881836,0.0937366566288531,,0.2083153361609283,0.2215500502143211,
2013-03-01,2.75,92.952,1716563.4,655063.9,2.85,,,2.8157949836436824,2004.8900146484373,1112.0,1569.18994140625,12.699999809265137,,,0.2228921795080594,0.2267677030616078,
2013-04-01,2.75,92.823,1715120.9,656479.2,2.85,,,2.641608083005198,1963.949951171875,1103.199951171875,1597.5699462890625,13.520000457763672,0.1178532225618456,,0.1919468044125405,0.204788142609403,
2013-05-01,2.5,92.823,1721704.9,659877.1,2.85,,,2.666081257290065,2001.050048828125,1127.5999755859375,1630.739990234375,16.299999237060547,,,0.226371554530149,0.209088151770134,
2013-06-01,2.5,92.71,1734971.5,666423.4,2.5,,,3.1846936517784474,1863.3199462890625,1147.199951171875,1606.280029296875,16.860000610351562,,,0.1954848390072923,0.2068415330235694,
2013-07-01,2.5,92.909,1733257.0,667545.9,2.5,,,3.087549362800601,1914.030029296875,1113.300048828125,1685.72998046875,13.449999809265137,0.1869718481347797,,0.1390741983206773,0.1948588114563896,
2013-08-01,2.5,93.238,1740581.1,670827.5,2.5,,,3.232993069299761,1926.3599853515625,1111.699951171875,1632.969970703125,17.010000228881836,0.1226551285654887,,0.1227583973268839,0.148070204130727,
2013-09-01,2.5,93.419,1760373.2,672072.2,2.53,,,3.6329149038499153,1996.9599609375,1075.800048828125,1681.550048828125,16.600000381469727,0.1228024931955657,,0.0655692674639283,0.1094517897974518,
2013-10-01,2.5,93.134,1767029.8,676077.7,2.53,,,3.831000373502902,2030.0899658203125,1058.199951171875,1756.5400390625,13.75,,,0.0503318122383511,0.0929186828142385,
2013-11-01,2.5,93.116,1785757.8,681121.3,2.53,,,4.290139538629711,2044.8699951171875,1060.0999755859375,1805.81005859375,13.699999809265137,0.1278124194017195,,0.1855502103735432,,
2013-12-01,2.5,93.229,1795723.8,687186.4,2.56,,,4.141510381850155,2011.3399658203125,1054.300048828125,1848.3599853515625,13.720000267028809,0.1206543947851989,,0.0938641526565102,,
2014-01-01,2.5,93.73,1801014.8,685180.7,2.55,,,4.4095535908709405,1941.1500244140625,1079.300048828125,1782.5899658203125,18.40999984741211,,,0.0821084501604008,0.1275074376110099,
2014-02-01,2.5,93.98,1817451.3,688137.3,2.53,,,5.148080230925123,1979.989990234375,1068.699951171875,1859.449951171875,14.0,,,0.0990214470891586,0.0898131090673333,
2014-03-01,2.5,94.153,1823642.5,690570.9,2.53,,,5.420387232451684,1985.6099853515625,1066.550048828125,1872.3399658203125,13.880000114440918,0.1083854749294284,,0.0551861470498221,0.0846516207452547,
2014-04-01,2.5,94.214,1828499.8,695539.1,2.53,,,5.949906714485409,1961.7900390625,1029.43994140625,1883.949951171875,13.40999984741211,0.0787646227129703,0.0939929056129013,0.0606814677969636,0.0717727811635077,
2014-05-01,2.5,94.369,1844740.2,699317.6,2.53,,,5.976946313184683,1994.9599609375,1018.5399780273438,1923.5699462890625,11.399999618530272,,,0.0844214555274415,0.0699911296739177,
2014-06-01,2.5,94.248,1857971.9,705225.9,2.53,,,5.82249963011503,2002.2099609375,1013.2999877929688,1960.22998046875,11.56999969482422,,,0.0884831114083182,0.0874673035913602,
2014-07-01,2.5,94.386,1870462.5,710954.9,2.53,,,6.502773816751772,2076.1201171875,1023.5999755859376,1930.6700439453125,16.950000762939453,0.0806754607731632,,0.0426957818002029,0.0833536223645995,
2014-08-01,2.25,94.551,1893510.4,717236.0,2.53,,,6.918097424449643,2068.5400390625,1014.2000122070312,2003.3699951171875,12.09000015258789,0.0789450510844208,,0.0683376475308762,0.0645020328970815,
2014-09-01,2.25,94.49,1901684.4,722884.9,2.53,,,7.560601375864095,2020.0899658203125,1052.199951171875,1972.2900390625,16.309999465942383,,,0.1150233087716101,0.0827511241000032,
2014-10-01,2.0,94.205,1911864.4,730645.4,2.53,,,8.071217258016361,1964.4300537109373,1053.800048828125,2018.050048828125,14.029999732971191,,,0.1620069107682662,0.1315060156932504,
2014-11-01,2.0,94.015,1938971.7,738162.3,2.53,,,8.374572928493063,1980.780029296875,1099.0999755859375,2067.56005859375,13.329999923706056,0.1079859582314773,,0.1596376300414997,0.1555365673676522,
2014-12-01,2.0,94.006,1945050.1,745823.2,2.53,,,8.532881325940078,1915.5899658203125,1095.300048828125,2058.89990234375,19.200000762939453,0.0944208980655621,,0.1290654137458076,0.1476854528001515,
2015-01-01,2.0,94.643,1947913.1,746493.7,2.53,,,8.948442359803765,1949.260009765625,1098.800048828125,1994.989990234375,20.96999931335449,0.1193284373488048,,0.1069808354607123,0.1329915308949353,14.01
2015-02-01,2.0,94.587,1972706.1,750272.9,2.53,,,9.029535239551745,1985.800048828125,1100.6700439453125,2104.5,13.34000015258789,0.0895100323367089,,0.0888298859239972,0.1053595150757,14.01
2015-03-01,1.75,94.596,1979709.1,755124.9,2.53,,,9.347917788021466,2041.030029296875,1105.5,2067.889892578125,15.289999961853027,0.1054882903318539,,0.0936419868940837,0.0956107576524146,14.01
2015-04-01,1.75,94.625,2004896.6,765240.8,2.53,,,10.021248266272886,2127.169921875,1068.969970703125,2085.510009765625,14.550000190734863,0.0941171579901054,,0.0889326784197716,0.0913264995567315,14.01
2015-05-01,1.75,94.89,2016539.9,768150.8,2.53,,,9.84290971655799,2114.800048828125,1107.0,2107.389892578125,13.84000015258789,,,0.0817798189288983,0.0897096929619993,14.01
2015-06-01,1.5,94.909,2026835.7,759947.8,2.53,,,7.759485294002966,2074.199951171875,1118.219970703125,2063.110107421875,18.229999542236328,0.0928121678747502,,0.0780341329790859,0.0820199338616659,14.01
2015-07-01,1.5,95.08,2049268.7,763268.2,2.53,,,7.358174196422285,2030.1600341796875,1170.77001953125,2103.840087890625,12.119999885559082,0.136929175398152,,0.0677980630656433,0.0758691515383544,14.01
2015-08-01,1.5,95.213,2061340.0,773068.4,2.53,,,7.784383382875371,1941.489990234375,1177.5999755859375,1972.1800537109373,28.43000030517578,0.1052510314326823,,0.0902427505464459,0.0782056311016169,14.01
2015-09-01,1.5,94.966,2069855.7,780590.2,2.53,,,7.982640113246231,1962.81005859375,1194.1600341796875,1920.030029296875,24.5,0.2155319609615001,,0.0858669569221973,0.081903265873892,14.01
2015-10-01,1.5,94.966,2074987.5,792401.9,2.53,,,8.452321741846314,2029.469970703125,1139.8599853515625,2079.360107421875,15.06999969482422,,,0.089024572156412,0.0900501637879607,14.01
2015-11-01,1.5,94.786,2087249.4,801296.2,2.53,,,8.552848066068929,1991.969970703125,1154.8299560546875,2080.409912109375,16.1299991607666,0.1100055641473992,,0.0961901239063541,0.091014430426934,14.01
2015-12-01,1.5,95.07,2091637.2,812360.0,2.53,,,8.92125640500323,1961.31005859375,1175.43994140625,2043.93994140625,18.209999084472656,0.1474682572508414,,0.0946216514408808,0.0947645954010798,14.01
